"证券代码
Securities Code","证券名称
Securities Name","证券英文名称
Securities Name(Eng.)","交易所
Exchange","中证一级代码
CICS 1st Level Code","中证一级名称
CICS 1st Level Name","中证一级英文名称
CICS 1st Level Name(Eng.)","中证二级代码
CICS 2nd Level Code","中证二级名称
CICS 2nd Level Name","中证二级英文名称
CICS 2nd Level Name(Eng.)","中证三级代码
CICS 3rd Level Code","中证三级名称
CICS 3rd Level Name","中证三级英文名称
CICS 3rd Level Name(Eng.)","中证四级代码
CICS 4th Level Code","中证四级名称
CICS 4th Level Name","中证四级英文名称
CICS 4th Level Name(Eng.)","沪深300行业指数
CSI300 Sector Index","沪深300行业指数英文名称
CSI300 Sector Index Name (Eng.)"
600683,京投发展,Metro Land Corporation Ltd.,Shanghai,06,金融地产,Financials,0605,房地产,Real Estate,060501,房地产开发与园区,Real Estate  Development and Zone,06050101,房地产开发,Real Estate  Development,,
600684,珠江实业,Guangzhou Pearl River Industrial Development Co Ltd,Shanghai,06,金融地产,Financials,0605,房地产,Real Estate,060501,房地产开发与园区,Real Estate  Development and Zone,06050101,房地产开发,Real Estate  Development,,
600685,中船防务,CSSC OFFSHORE & MARINE ENGINEERING (GROUP) COMPANY LIMITED,Shanghai,02,工业,Industrials,0201,资本品,Capital Goods,020106,机械制造,Machinery,02010606,船舶制造,Shipbuilding,,
600686,金龙汽车,"Xiamen King Long Motor Group Co.,Ltd.",Shanghai,03,可选消费,Consumer Discretionary,0301,汽车与汽车零部件,Automobiles & Components,030102,汽车与摩托车,Automobiles & Motorcycles,03010201,汽车,Automobile,,
600687,*ST刚泰,"Gansu Gangtai Holding(Group) Co.,Ltd",Shanghai,03,可选消费,Consumer Discretionary,0302,耐用消费品与服装,Consumer Durables & Apparel,030204,珠宝与奢侈品,Jewellery & Luxury Goods,03020401,珠宝与奢侈品,Jewellery & Luxury Goods,,
600688,上海石化,Sinopec Shanghai Petrochemical Co Ltd,Shanghai,00,能源,Energy,0001,能源,Energy,000102,石油与天然气,Oil & Gas,00010203,石油与天然气的炼制和营销,Oil & Gas Refining & Marketing,,
600689,上海三毛,Shanghai Sanmao Enterprise (Group) Co Ltd,Shanghai,03,可选消费,Consumer Discretionary,0302,耐用消费品与服装,Consumer Durables & Apparel,030203,纺织服装,Textiles & Apparel,03020303,纺织品,Textiles,,
600690,海尔智家,"Haier Smart Home Co., Ltd.",Shanghai,03,可选消费,Consumer Discretionary,0302,耐用消费品与服装,Consumer Durables & Apparel,030201,家庭耐用消费品,Household Durables,03020103,家用电器,Household Appliances,300可选,CSI 300 Cons Disc
600691,阳煤化工,"Yangmei Chemical Co.,Ltd",Shanghai,01,原材料,Materials,0101,原材料,Materials,010102,化学制品,Chemicals,01010206,化肥与农药,Fertilizers & Agricultural Chemicals,,
600692,亚通股份,Shanghai Ya Tong Co Ltd,Shanghai,06,金融地产,Financials,0605,房地产,Real Estate,060501,房地产开发与园区,Real Estate  Development and Zone,06050101,房地产开发,Real Estate  Development,,
600693,东百集团,Fujian Dongbai Group Co Ltd,Shanghai,03,可选消费,Consumer Discretionary,0305,零售业,Retailing,030503,多元化零售,Multiline Retail,03050301,百货商店,Department Stores,,
600694,大商股份,Dashang Co Ltd,Shanghai,03,可选消费,Consumer Discretionary,0305,零售业,Retailing,030503,多元化零售,Multiline Retail,03050301,百货商店,Department Stores,,
600695,绿庭投资,"Shanghai Greencourt Investment Group Co., Ltd.",Shanghai,06,金融地产,Financials,0603,资本市场,Capital Markets,060301,资本市场,Capital Markets,06030101,资产管理与托管银行,Asset Management & Custody Banks,,
600696,ST岩石,"Shanghai Guijiu Co., Ltd",Shanghai,06,金融地产,Financials,0605,房地产,Real Estate,060501,房地产开发与园区,Real Estate  Development and Zone,06050101,房地产开发,Real Estate  Development,,
600697,欧亚集团,Chang Chun Eurasia Group Co Ltd,Shanghai,03,可选消费,Consumer Discretionary,0305,零售业,Retailing,030503,多元化零售,Multiline Retail,03050301,百货商店,Department Stores,,
600698,*ST天雁,"Hunan Tyen Machinery Co., Ltd",Shanghai,03,可选消费,Consumer Discretionary,0301,汽车与汽车零部件,Automobiles & Components,030101,汽车零配件与轮胎,uto Parts & Tires,03010101,汽车零配件,Auto Parts ,,
600699,均胜电子,Ningbo Joyson Electronic Corp.,Shanghai,03,可选消费,Consumer Discretionary,0301,汽车与汽车零部件,Automobiles & Components,030101,汽车零配件与轮胎,uto Parts & Tires,03010101,汽车零配件,Auto Parts ,,
600701,*ST工新,Harbin Gong Da High-Tech Enterprise Development Co Ltd,Shanghai,03,可选消费,Consumer Discretionary,0305,零售业,Retailing,030503,多元化零售,Multiline Retail,03050301,百货商店,Department Stores,,
600702,舍得酒业,"Shede Spirits Co., Ltd",Shanghai,04,主要消费,Consumer Staples,0402,食品、饮料与烟草,"Food, Beverage & Tobacco",040201,饮料,Beverages,04020101,白酒,White Liquor,,
600703,三安光电,"Sanan Optoelectronics Co.,Ltd",Shanghai,07,信息技术,Information Technology,0702,计算机及电子设备,Computer & Electronic Equipment,070202,电子设备,Electronic Equipment,07020202,光电子器件,Optoelectronic Devices,300信息,CSI 300 Info Technology
600704,物产中大,Zhejiang Material Industrial Zhongda Yuantong Group Co Ltd,Shanghai,02,工业,Industrials,0202,商业服务与用品,Commercial Services & Supplies,020201,商业服务与用品,Commercial Services & Supplies,02020104,工业品贸易商,Industrial Products Traders,,
600705,中航资本,"AVIC CAPITAL CO.,LTD.",Shanghai,06,金融地产,Financials,0602,其他金融,Other Financials,060201,其他金融服务,Other Financial Services,06020102,多领域控股,Multi-Sector Holdings,300金融,CSI 300 Financials
600706,曲江文旅,"XI' AN QUJIANG CULTURAL TOURISM CO., LTD.",Shanghai,03,可选消费,Consumer Discretionary,0303,消费者服务,Consumer Services,030301,酒店、餐馆与休闲,"Hotels, Restaurants & Leisure",03030103,休闲服务,Leisure Services,,
600707,彩虹股份,Irico Display Devices Co Ltd,Shanghai,03,可选消费,Consumer Discretionary,0302,耐用消费品与服装,Consumer Durables & Apparel,030201,家庭耐用消费品,Household Durables,03020101,消费电子产品,Consumer Electronics,,
600708,光明地产,"BRIGHT REAL ESTATE GROUP CO.,LIMITED",Shanghai,06,金融地产,Financials,0605,房地产,Real Estate,060501,房地产开发与园区,Real Estate  Development and Zone,06050101,房地产开发,Real Estate  Development,,
600710,苏美达,SUMEC CORPORATION LIMITED,Shanghai,02,工业,Industrials,0202,商业服务与用品,Commercial Services & Supplies,020201,商业服务与用品,Commercial Services & Supplies,02020104,工业品贸易商,Industrial Products Traders,,
600711,盛屯矿业,"Chengtun Mining Group Co., Ltd",Shanghai,02,工业,Industrials,0202,商业服务与用品,Commercial Services & Supplies,020201,商业服务与用品,Commercial Services & Supplies,02020104,工业品贸易商,Industrial Products Traders,,
600712,南宁百货,Nanning Department Store Co Ltd,Shanghai,03,可选消费,Consumer Discretionary,0305,零售业,Retailing,030503,多元化零售,Multiline Retail,03050301,百货商店,Department Stores,,
600713,南京医药,Nanjing Pharmaceutical Company Limited,Shanghai,05,医药卫生,Health Care,0502,医药生物,Medical Biology,050202,制药,Pharmaceuticals,05020203,药品经销商,Drug Distributors,,
600714,金瑞矿业,Qinghai Jinrun Mineral Development Co Ltd,Shanghai,00,能源,Energy,0001,能源,Energy,000103,煤炭,Coal,00010301,煤炭,Coal,,
600715,文投控股,"Cultural Investment Holdings Co., Ltd.",Shanghai,03,可选消费,Consumer Discretionary,0304,传媒,Media,030401,传媒,Media,03040103,电影与娱乐,Movies & Entertainment,,
600716,凤凰股份,Jiangsu Phoenix Property Investment Company Limited,Shanghai,06,金融地产,Financials,0605,房地产,Real Estate,060501,房地产开发与园区,Real Estate  Development and Zone,06050101,房地产开发,Real Estate  Development,,
600717,天津港,Tianjin Port Co Ltd,Shanghai,02,工业,Industrials,0203,交通运输,Transportation,020305,交通基本设施,Transportation Infrastructure,02030504,港口,Marine Ports ,,
600718,东软集团,Neusoft Corporation,Shanghai,07,信息技术,Information Technology,0701,计算机运用,Computer Application,070103,软件开发,Software Development,07010301,软件开发,Software Development,,
600719,大连热电,"Dalian Thermal Power Co.,Ltd.",Shanghai,09,公用事业,Utilities,0901,公用事业,Utilities,090103,供热或其他公用事业,Heating or Other Utilities,09010301,供热或其他公用事业,Heating or Other Utilities,,
600720,祁连山,"Gansu Qilianshan Cement Group Co.,Ltd.",Shanghai,01,原材料,Materials,0101,原材料,Materials,010103,建筑材料,Construction Materials,01010301,水泥,Cement,,
600721,*ST百花,Xinjiang Baihuacun Co Ltd,Shanghai,05,医药卫生,Health Care,0502,医药生物,Medical Biology,050203,制药与生物科技服务,Pharmaceutical & Biotechnology Services,05020301,制药与生物科技服务,Pharmaceutical & Biotechnology Services,,
600722,金牛化工,Hebei Jinniu Chemical Industry Co Ltd,Shanghai,01,原材料,Materials,0101,原材料,Materials,010101,化学原料,Chemical Materials,01010101,化学原料,Chemical Materials,,
600723,首商股份,"Beijing Capital Retailing Group Co., Ltd.",Shanghai,03,可选消费,Consumer Discretionary,0305,零售业,Retailing,030503,多元化零售,Multiline Retail,03050301,百货商店,Department Stores,,
600724,宁波富达,Ningbo Fuda Company Limited,Shanghai,06,金融地产,Financials,0605,房地产,Real Estate,060501,房地产开发与园区,Real Estate  Development and Zone,06050101,房地产开发,Real Estate  Development,,
600725,ST云维,Yunnan Yunwei Co Ltd,Shanghai,00,能源,Energy,0001,能源,Energy,000103,煤炭,Coal,00010301,煤炭,Coal,,
600726,*ST华源,Huadian Energy Co Ltd,Shanghai,09,公用事业,Utilities,0901,公用事业,Utilities,090101,电力,Power,09010101,火电,Thermal Power,,
600727,鲁北化工,Shandong Lubei Chemical Co Ltd,Shanghai,01,原材料,Materials,0101,原材料,Materials,010102,化学制品,Chemicals,01010206,化肥与农药,Fertilizers & Agricultural Chemicals,,
600728,佳都科技,"Pci-Suntek Technology Co., Ltd.",Shanghai,07,信息技术,Information Technology,0701,计算机运用,Computer Application,070103,软件开发,Software Development,07010301,软件开发,Software Development,,
600729,重庆百货,Chongqing Department Store Co Ltd,Shanghai,03,可选消费,Consumer Discretionary,0305,零售业,Retailing,030503,多元化零售,Multiline Retail,03050301,百货商店,Department Stores,,
600730,中国高科,China Hi-Tech Group Co Ltd,Shanghai,03,可选消费,Consumer Discretionary,0303,消费者服务,Consumer Services,030302, 综合消费者服务,Diversified Consumer Services,03030201,教育服务,Education Services,,
600731,湖南海利,Hunan Haili Chemical Industry Co Ltd,Shanghai,01,原材料,Materials,0101,原材料,Materials,010102,化学制品,Chemicals,01010206,化肥与农药,Fertilizers & Agricultural Chemicals,,
600732,爱旭股份,"Shanghai Aiko Solar Energy Co., Ltd.",Shanghai,06,金融地产,Financials,0605,房地产,Real Estate,060501,房地产开发与园区,Real Estate  Development and Zone,06050101,房地产开发,Real Estate  Development,,
600733,北汽蓝谷,"BAIC BluePark New Energy Technology Co.,Ltd",Shanghai,03,可选消费,Consumer Discretionary,0301,汽车与汽车零部件,Automobiles & Components,030102,汽车与摩托车,Automobiles & Motorcycles,03010201,汽车,Automobile,300可选,CSI 300 Cons Disc
600734,实达集团,"Fujian Start Group Co.,Ltd",Shanghai,08,电信业务,Telecommunication Services,0802,通信设备,Communications Equipment,080201,通信设备,Communications Equipment,08020101,通信终端设备,Communication Terminal Equipment,,
600735,新华锦,"Shandong Hiking International Co.,Ltd",Shanghai,04,主要消费,Consumer Staples,0403,家庭与个人用品,Household & Personal Products,040302,个人用品,Personal Products,04030201,个人用品,Personal Products,,
600736,苏州高新,Suzhou New District Hi-Tech Industrial Co Ltd,Shanghai,06,金融地产,Financials,0605,房地产,Real Estate,060501,房地产开发与园区,Real Estate  Development and Zone,06050102,园区,Zone,,
600737,中粮糖业,"COFCO TUNHE SUGAR CO.,LTD.",Shanghai,04,主要消费,Consumer Staples,0402,食品、饮料与烟草,"Food, Beverage & Tobacco",040204,农牧渔产品,"Agriculture,Animal Husbandry and Fishery Products",04020403,其他农产品,Other Agriculture Products,,
600738,兰州民百,Lanzhou Minbai Shareholding (Group) Co Ltd,Shanghai,03,可选消费,Consumer Discretionary,0305,零售业,Retailing,030503,多元化零售,Multiline Retail,03050301,百货商店,Department Stores,,
600739,辽宁成大,Liaoning Cheng Da Co Ltd,Shanghai,02,工业,Industrials,0202,商业服务与用品,Commercial Services & Supplies,020201,商业服务与用品,Commercial Services & Supplies,02020104,工业品贸易商,Industrial Products Traders,,
600740,山西焦化,Shanxi Coking Co Ltd,Shanghai,00,能源,Energy,0001,能源,Energy,000103,煤炭,Coal,00010301,煤炭,Coal,,
600741,华域汽车,HUAYU Automotive Systems Company Limited,Shanghai,03,可选消费,Consumer Discretionary,0301,汽车与汽车零部件,Automobiles & Components,030101,汽车零配件与轮胎,uto Parts & Tires,03010101,汽车零配件,Auto Parts ,300可选,CSI 300 Cons Disc
600742,一汽富维,"Changchun FAWAY Automobile Components Co., Ltd",Shanghai,03,可选消费,Consumer Discretionary,0301,汽车与汽车零部件,Automobiles & Components,030101,汽车零配件与轮胎,uto Parts & Tires,03010101,汽车零配件,Auto Parts ,,
600743,华远地产,"Hua Yuan Property Co.,Ltd.",Shanghai,06,金融地产,Financials,0605,房地产,Real Estate,060501,房地产开发与园区,Real Estate  Development and Zone,06050101,房地产开发,Real Estate  Development,,
600744,华银电力,"Datang Huayin Electric Power Co.,Ltd",Shanghai,09,公用事业,Utilities,0901,公用事业,Utilities,090101,电力,Power,09010101,火电,Thermal Power,,
600745,闻泰科技,"Wingtech Technology Co.,Ltd.",Shanghai,08,电信业务,Telecommunication Services,0802,通信设备,Communications Equipment,080201,通信设备,Communications Equipment,08020101,通信终端设备,Communication Terminal Equipment,,
600746,江苏索普,Jiangsu Sopo Chemical Co Ltd,Shanghai,01,原材料,Materials,0101,原材料,Materials,010101,化学原料,Chemical Materials,01010101,化学原料,Chemical Materials,,
600748,上实发展,Shanghai Industrial Development Co Ltd,Shanghai,06,金融地产,Financials,0605,房地产,Real Estate,060501,房地产开发与园区,Real Estate  Development and Zone,06050101,房地产开发,Real Estate  Development,,
600749,西藏旅游,Tibet Shengdi Co Ltd,Shanghai,03,可选消费,Consumer Discretionary,0303,消费者服务,Consumer Services,030301,酒店、餐馆与休闲,"Hotels, Restaurants & Leisure",03030101,景点,Scenic Spot,,
600750,江中药业,"Jiangzhong Pharmaceutical Co.,Ltd",Shanghai,05,医药卫生,Health Care,0502,医药生物,Medical Biology,050202,制药,Pharmaceuticals,05020202,中药,Traditional Chinese Medicine,,
600751,海航科技,"HNA Technology Co.,Ltd.",Shanghai,07,信息技术,Information Technology,0702,计算机及电子设备,Computer & Electronic Equipment,070202,电子设备,Electronic Equipment,07020203,电脑及电子设备经销商,Computer & Electronic Equipment Dealer,,
600753,东方银星,"Henan Oriental Silver Star Investment Co.,Ltd",Shanghai,02,工业,Industrials,0202,商业服务与用品,Commercial Services & Supplies,020201,商业服务与用品,Commercial Services & Supplies,02020104,工业品贸易商,Industrial Products Traders,,
600754,锦江酒店,"Shanghai Jin Jiang International Hotels Co.,Ltd.",Shanghai,03,可选消费,Consumer Discretionary,0303,消费者服务,Consumer Services,030301,酒店、餐馆与休闲,"Hotels, Restaurants & Leisure",03030102,酒店,Hotels,,
600755,厦门国贸,Xiamen International Trade Group Corp Ltd,Shanghai,02,工业,Industrials,0202,商业服务与用品,Commercial Services & Supplies,020201,商业服务与用品,Commercial Services & Supplies,02020104,工业品贸易商,Industrial Products Traders,,
600756,浪潮软件,"Inspur software Co., Ltd.",Shanghai,07,信息技术,Information Technology,0701,计算机运用,Computer Application,070103,软件开发,Software Development,07010301,软件开发,Software Development,,
600757,长江传媒,"Changjiang Publishing & Media Co.,Ltd",Shanghai,03,可选消费,Consumer Discretionary,0304,传媒,Media,030401,传媒,Media,03040104,出版,Publishing,,
